uid,image,patient_id,group,width,height,frame_ok,orig_split,file_name,ref_mm,model,seed,selected_method,selected_px_per_mm,selected_mm,qc_flags,n_gingiva_instances,n_lip_instances,n_ignored,gingiva_mask_iou,gingiva_boundary_iou,gingiva_top_edge_mae_px,gingiva_top_edge_bias_px,gingiva_bottom_edge_mae_px,gingiva_bottom_edge_bias_px,lip_mask_iou
high/IMG_2796_jpg,IMG_2796_jpg,high/IMG_2796_jpg,high,2698,1799,True,train,IMG_2796_jpg.rf.a44wKxh9iZamfUDXv4dh.jpg,5.686333333333334,rfdetr-seg-large@432,43,C_p25,16.8422,6.813242925508544,,1,2,0,0.9089962244499414,0.3743265516986888,4.915377616014559,2.602365787079163,6.887170154686078,-2.4959053685168335,0.723092938522931
high/IMG_3117_jpg,IMG_3117_jpg,high/IMG_3117_jpg,high,2699,1799,True,train,IMG_3117_jpg.rf.b6Wk72VllMWoE1OwGr34.jpg,1.4275,rfdetr-seg-large@432,43,C_p25,16.8422,2.0385301999342924,"gingiva_multi_component,region_zero",2,1,0,0.8162187331752107,0.4166166916541729,2.882066276803119,1.7417153996101364,8.634502923976608,-2.4980506822612085,0.8073587776512774
high/IMG_2550_jpeg,IMG_2550_jpeg,high/IMG_2550_jpeg,high,2698,1799,True,train,IMG_2550_jpeg.rf.bdkwleqtKzAs3UhDYH3w.jpeg,6.941833333333332,rfdetr-seg-large@432,43,C_p25,16.8422,3.2161277426147814,,1,1,0,0.8477901482012494,0.38573480134035426,3.0269005847953214,1.2842105263157895,8.300584795321637,-3.7508771929824563,0.8723516899078232
high/IMG_6946_jpg,IMG_6946_jpg,high/IMG_6946_jpg,high,2699,1799,True,train,IMG_6946_jpg.rf.c3Y8CU4AJGr9vKJGD8xP.jpg,1.6333333333333335,rfdetr-seg-large@432,43,C_p25,16.8422,1.8307188688730294,,1,1,0,0.839490999848737,0.5078998861014573,3.486573576799141,-0.0322234156820623,5.558539205155746,0.1385606874328679,0.9275667068166507
high/IMG_6773_jpg,IMG_6773_jpg,high/IMG_6773_jpg,high,2698,1799,True,train,IMG_6773_jpg.rf.hBXvSHjZhY4YqckiVgDm.jpg,0.6106666666666666,rfdetr-seg-large@432,43,C_p25,16.8422,1.2864510970459127,"gingiva_multi_component,region_zero,zenith_detection_failed",3,1,0,0.782253058243564,0.51627865087585,2.0975954738330977,0.8642149929278642,5.200848656294201,1.3847241867043847,0.8446536650975117
high/IMG_8552_jpg,IMG_8552_jpg,high/IMG_8552_jpg,high,2699,1799,True,train,IMG_8552_jpg.rf.iTTDZaBqdKDAbta31gaU.jpg,1.649166666666667,rfdetr-seg-large@432,43,C_p25,16.8422,2.0880090882822118,gingiva_multi_component,2,1,0,0.8346473029045643,0.45614674781925785,2.715481171548117,-1.0920502092050208,7.953974895397489,1.596234309623431,0.8959588285305982
high/IMG_2641_jpg,IMG_2641_jpg,high/IMG_2641_jpg,high,2699,1799,True,train,IMG_2641_jpg.rf.m3OnJXJBvsIspaL9JAs2.jpg,3.7716666666666665,rfdetr-seg-large@432,43,C_p25,16.8422,4.16612239889484,zenith_detection_failed,1,1,0,0.8099751426169995,0.205684811237928,8.221476510067115,7.820709491850431,10.555129434324066,5.099712368168744,0.8722371632616164
high/IMG_8611_jpg,IMG_8611_jpg,high/IMG_8611_jpg,high,2699,1799,True,train,IMG_8611_jpg.rf.m4Rhk5c4m4gdQxoVt0Ww.jpg,2.492833333333333,rfdetr-seg-large@432,43,C_p25,16.8422,2.6718599707876645,zenith_detection_failed,1,1,0,0.8545022587786397,0.4798004499657635,3.2230443974630023,-2.719873150105708,5.146934460887949,0.6966173361522199,0.8033576171025112
high/IMG_6791_jpg,IMG_6791_jpg,high/IMG_6791_jpg,high,2696,1798,True,train,IMG_6791_jpg.rf.mCy7hx1ajNKOVsQ7eDT8.jpg,2.2581666666666664,rfdetr-seg-large@432,43,C_p25,16.8422,2.6817557484572485,,1,1,0,0.7897207102703667,0.32648990363959984,5.076576576576577,5.045045045045045,7.51463963963964,6.311936936936937,0.7884758315838886
high/IMG_8577_jpg,IMG_8577_jpg,high/IMG_8577_jpg,high,2698,1799,True,train,IMG_8577_jpg.rf.pvGoqGXuY3WtDq2dclC2.jpg,1.9475,rfdetr-seg-large@432,43,C_p25,16.8422,2.439309195552442,,1,1,0,0.8328729907176817,0.44812386057522247,3.167507568113017,-2.0676084762865794,6.6659939455095865,0.22401614530776992,0.8643383830513202
high/IMG_6868-_jpg,IMG_6868-_jpg,high/IMG_6868-_jpg,high,2697,1798,True,train,IMG_6868-_jpg.rf.rTPtMScb1OE0VXrUkCZV.jpg,3.032,rfdetr-seg-large@432,43,C_p25,16.8422,3.572375738719803,,1,1,0,0.8535742080351105,0.3940591397849462,4.045502645502646,0.9661375661375662,8.126984126984127,0.708994708994709,0.8821402505012542
high/IMG_8633_jpg,IMG_8633_jpg,high/IMG_8633_jpg,high,2699,1799,True,train,IMG_8633_jpg.rf.yx9DYoVKZlLlV7oN6YVS.jpg,2.0415,rfdetr-seg-large@432,43,C_p25,16.8422,1.9370984788210568,zenith_detection_failed,1,1,0,0.7532013969732246,0.3924046603425224,3.6856835306781486,-1.463939720129171,8.194833153928956,6.814854682454252,0.8819935795583514
high/IMG_3693-_jpg,IMG_3693-_jpg,high/IMG_3693-_jpg,high,2699,1799,True,valid,IMG_3693-_jpg.rf.3TXrpzZzahIAz1gWSL0G.jpg,1.955833333333333,rfdetr-seg-large@432,43,C_p25,16.8422,2.1820189761432593,,1,1,0,0.8303459652120123,0.42748378103050777,2.827979274611399,1.8227979274611399,8.846632124352332,-0.8735751295336788,0.8456861529349707
high/IMG_3595-_jpg,IMG_3595-_jpg,high/IMG_3595-_jpg,high,2698,1799,True,valid,IMG_3595-_jpg.rf.WbWAEnBlzJFpJV3a6ThP.jpg,3.0421666666666667,rfdetr-seg-large@432,43,C_p25,16.8422,3.3249812969802046,,1,1,0,0.8118570789643691,0.30174020379020744,5.686068702290076,-4.222328244274809,8.379770992366412,1.8549618320610688,0.8555388844693728
high/IMG_6907_jpg,IMG_6907_jpg,high/IMG_6907_jpg,high,2696,1798,True,valid,IMG_6907_jpg.rf.Zzhuf21u7IN502pblHj4.jpg,3.560666666666666,rfdetr-seg-large@432,43,C_p25,16.8422,4.106747732877337,,1,1,0,0.833147167431042,0.3472933643771828,5.967441860465116,-4.551162790697674,8.816279069767441,2.8976744186046512,0.8082448032330992
high/IMG_6488-_jpg,IMG_6488-_jpg,high/IMG_6488-_jpg,high,2697,1798,True,valid,IMG_6488-_jpg.rf.ihwm7Ycly6HUWokSyef0.jpg,4.627,rfdetr-seg-large@432,43,C_p25,16.8422,4.8068740030004,zenith_detection_failed,1,1,0,0.9020594096991553,0.44444058373870743,3.459526774595268,-1.788293897882939,6.785803237858032,-0.987546699875467,0.8645192115380341
high/IMG_7280_jpg,IMG_7280_jpg,high/IMG_7280_jpg,high,2700,1800,True,valid,IMG_7280_jpg.rf.vN3iwFzAASmeWGyp5jNf.jpg,0.5625,rfdetr-seg-large@432,43,C_p25,16.8422,0.9153594344365147,"gingiva_multi_component,region_zero",3,1,0,0.6663455583843666,0.3245715999850013,5.973277074542898,-5.540084388185654,6.832630098452883,4.475386779184247,0.8752714632457255
high/IMG_7352_jpg,IMG_7352_jpg,high/IMG_7352_jpg,high,2697,1798,True,test,IMG_7352_jpg.rf.92hhtGsWGfKA7Nq64jUt.jpg,2.9721666666666664,rfdetr-seg-large@432,43,C_p25,16.8422,2.2958204193434746,zenith_detection_failed,1,1,0,0.6967453372994333,0.30607875383994787,5.447904191616766,-5.3760479041916165,11.159281437125749,8.579640718562874,0.8805297615366265
high/IMG_2456_jpeg,IMG_2456_jpeg,high/IMG_2456_jpeg,high,2698,1799,True,test,IMG_2456_jpeg.rf.ftC1yEhXFMx548VnEuS8.jpeg,2.718,rfdetr-seg-large@432,43,C_p25,16.8422,2.832666357918404,"gingiva_multi_component,zenith_detection_failed",2,1,0,0.7688316613231289,0.26346659902983416,6.665806451612903,6.665806451612903,7.860645161290322,-3.6361290322580646,0.792922370365096
