uid,image,patient_id,group,width,height,frame_ok,orig_split,file_name,ref_mm,model,seed,selected_method,selected_px_per_mm,selected_mm,qc_flags,n_gingiva_instances,n_lip_instances,n_ignored,gingiva_mask_iou,gingiva_boundary_iou,gingiva_top_edge_mae_px,gingiva_top_edge_bias_px,gingiva_bottom_edge_mae_px,gingiva_bottom_edge_bias_px,lip_mask_iou
high/IMG_3117_jpg,IMG_3117_jpg,high/IMG_3117_jpg,high,2699,1799,True,train,IMG_3117_jpg.rf.b6Wk72VllMWoE1OwGr34.jpg,1.4275,yolo11x-seg@1024,44,C_p25,16.8422,2.4838401950655697,"gingiva_multi_component,region_zero",2,1,0,0.8040323998323214,0.3770349258489928,2.9169921875,2.3642578125,10.248046875,6.216796875,0.7999639177324299
high/IMG_2550_jpeg,IMG_2550_jpeg,high/IMG_2550_jpeg,high,2698,1799,True,train,IMG_2550_jpeg.rf.bdkwleqtKzAs3UhDYH3w.jpeg,6.941833333333332,yolo11x-seg@1024,44,C_p25,16.8422,3.6465940712416827,,1,1,0,0.8349697831997408,0.34029887765858496,4.515116279069767,3.7058139534883723,8.60813953488372,2.963953488372093,0.8688509760642629
high/IMG_6946_jpg,IMG_6946_jpg,high/IMG_6946_jpg,high,2699,1799,True,train,IMG_6946_jpg.rf.c3Y8CU4AJGr9vKJGD8xP.jpg,1.6333333333333335,yolo11x-seg@1024,44,C_p25,16.8422,2.3551950853609784,,1,2,0,0.7698007875454832,0.322459286745001,3.2724358974358974,0.09081196581196581,11.472222222222221,10.027777777777779,0.8759501716028982
high/IMG_6773_jpg,IMG_6773_jpg,high/IMG_6773_jpg,high,2698,1799,True,train,IMG_6773_jpg.rf.hBXvSHjZhY4YqckiVgDm.jpg,0.6106666666666666,yolo11x-seg@1024,44,C_p25,16.8422,0.9351509897756826,"gingiva_multi_component,region_zero",4,1,0,0.6352589576012349,0.29452186264347957,4.635658914728682,4.555038759689922,9.22015503875969,8.320930232558139,0.7871390022052659
high/IMG_8552_jpg,IMG_8552_jpg,high/IMG_8552_jpg,high,2699,1799,True,train,IMG_8552_jpg.rf.iTTDZaBqdKDAbta31gaU.jpg,1.649166666666667,yolo11x-seg@1024,44,C_p25,16.8422,2.647120526613705,,1,1,0,0.8099653586573493,0.3956756756756757,2.9584199584199586,-0.5093555093555093,10.191268191268192,8.58004158004158,0.8691730734770848
high/IMG_2641_jpg,IMG_2641_jpg,high/IMG_2641_jpg,high,2699,1799,True,train,IMG_2641_jpg.rf.m3OnJXJBvsIspaL9JAs2.jpg,3.7716666666666665,yolo11x-seg@1024,44,C_p25,16.8422,4.557005616843406,zenith_detection_failed,1,1,0,0.7654067099493524,0.1270182767624021,10.710626185958255,10.19449715370019,14.924098671726755,12.772296015180265,0.8498207141133626
high/IMG_8611_jpg,IMG_8611_jpg,high/IMG_8611_jpg,high,2699,1799,True,train,IMG_8611_jpg.rf.m4Rhk5c4m4gdQxoVt0Ww.jpg,2.492833333333333,yolo11x-seg@1024,44,C_p25,16.8422,2.939045967866431,,1,1,0,0.7908157490500445,0.3227469046933487,2.9979231568016615,-0.8400830737279336,10.472481827622014,10.306334371754932,0.7960896292878786
high/IMG_6791_jpg,IMG_6791_jpg,high/IMG_6791_jpg,high,2696,1798,True,train,IMG_6791_jpg.rf.mCy7hx1ajNKOVsQ7eDT8.jpg,2.2581666666666664,yolo11x-seg@1024,44,C_p25,16.8422,3.023160078057894,,1,1,0,0.6927672656968084,0.17262813814537953,6.4808558558558556,5.996621621621622,13.673423423423424,13.623873873873874,0.7822724641964363
high/IMG_8577_jpg,IMG_8577_jpg,high/IMG_8577_jpg,high,2698,1799,True,train,IMG_8577_jpg.rf.pvGoqGXuY3WtDq2dclC2.jpg,1.9475,yolo11x-seg@1024,44,C_p25,16.8422,2.8994628571880954,,1,1,0,0.7948061898832898,0.34636745156183246,2.9327398615232445,-1.029673590504451,10.741839762611276,9.885262116716122,0.8352591333899745
high/IMG_6868-_jpg,IMG_6868-_jpg,high/IMG_6868-_jpg,high,2697,1798,True,train,IMG_6868-_jpg.rf.rTPtMScb1OE0VXrUkCZV.jpg,3.032,yolo11x-seg@1024,44,C_p25,16.8422,4.16612239889484,,1,1,0,0.8214332770371435,0.28602232369355657,4.53927813163482,1.6199575371549895,11.28556263269639,8.610403397027602,0.8793640589457027
high/IMG_8633_jpg,IMG_8633_jpg,high/IMG_8633_jpg,high,2699,1799,True,train,IMG_8633_jpg.rf.yx9DYoVKZlLlV7oN6YVS.jpg,2.0415,yolo11x-seg@1024,44,C_p25,16.8422,2.43436130671765,,1,1,0,0.6777448869752422,0.27751842391144776,3.4640171858216973,-0.8539205155746509,14.096670247046188,13.656283566058002,0.8844745549078304
high/IMG_3693-_jpg,IMG_3693-_jpg,high/IMG_3693-_jpg,high,2699,1799,True,valid,IMG_3693-_jpg.rf.3TXrpzZzahIAz1gWSL0G.jpg,1.955833333333333,yolo11x-seg@1024,44,C_p25,16.8422,2.9588375232055992,,1,1,0,0.8082722031237312,0.3419466857317945,3.3595854922279793,2.2093264248704663,11.037305699481866,9.182383419689119,0.7932648539086521
high/IMG_3595-_jpg,IMG_3595-_jpg,high/IMG_3595-_jpg,high,2698,1799,True,valid,IMG_3595-_jpg.rf.WbWAEnBlzJFpJV3a6ThP.jpg,3.0421666666666667,yolo11x-seg@1024,44,C_p25,16.8422,3.799978625120234,,1,1,0,0.8054357613383252,0.29273393863339975,3.9355450236966822,-1.5336492890995261,11.581042654028437,10.500473933649289,0.8293048669622021
high/IMG_6907_jpg,IMG_6907_jpg,high/IMG_6907_jpg,high,2696,1798,True,valid,IMG_6907_jpg.rf.Zzhuf21u7IN502pblHj4.jpg,3.560666666666666,yolo11x-seg@1024,44,C_p25,16.8422,4.8241916139221726,,1,1,0,0.8138869183188341,0.27603746838257776,5.128689492325856,-4.996458087367178,12.335301062573789,10.340023612750885,0.7913017819067926
high/IMG_6488-_jpg,IMG_6488-_jpg,high/IMG_6488-_jpg,high,2697,1798,True,valid,IMG_6488-_jpg.rf.ihwm7Ycly6HUWokSyef0.jpg,4.627,yolo11x-seg@1024,44,C_p25,16.8422,5.1359086105140666,,1,1,0,0.8930117928874147,0.41813326028898173,2.86509900990099,0.6967821782178217,8.128712871287128,5.935643564356436,0.7781955266155288
high/IMG_7280_jpg,IMG_7280_jpg,high/IMG_7280_jpg,high,2700,1800,True,valid,IMG_7280_jpg.rf.vN3iwFzAASmeWGyp5jNf.jpg,0.5625,yolo11x-seg@1024,44,C_p25,16.8422,1.4868405948549874,"gingiva_multi_component,region_zero,zenith_detection_failed",2,1,0,0.5558347207507189,0.19508060610253927,5.549698795180723,-5.1852409638554215,12.278614457831326,11.727409638554217,0.8777697162706184
high/IMG_7352_jpg,IMG_7352_jpg,high/IMG_7352_jpg,high,2697,1798,True,test,IMG_7352_jpg.rf.92hhtGsWGfKA7Nq64jUt.jpg,2.9721666666666664,yolo11x-seg@1024,44,C_p25,16.8422,2.7213388591355843,,1,1,0,0.6439566929133859,0.20739002261083603,5.819593787335723,-5.724014336917563,15.787335722819593,14.487455197132617,0.8423250403769069
high/IMG_2456_jpeg,IMG_2456_jpeg,high/IMG_2456_jpeg,high,2698,1799,True,test,IMG_2456_jpeg.rf.ftC1yEhXFMx548VnEuS8.jpeg,2.718,yolo11x-seg@1024,44,C_p25,16.8422,2.711443081466,gingiva_multi_component,2,1,0,0.8029187569222751,0.3051614559928099,5.412213740458015,4.842239185750636,7.751908396946565,4.4363867684478375,0.8458082062196997
